,row ID,smiles,row m/z,match_id,match_smiles,mps,pair_similarity,pp,mps_pp,mcs
1306,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CCMSLIB00000078791,CCCCCC1=C(C(O)=O)C(O)=CC2=C1OC3=C(C=C(C(=O)CCCC)C(OC)=C3)C(=O)O2,170,0.248103127,0.821256039,170,0.489795918
1307,57,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C(OC)OC)=O)O)C)C,443.2061462,CCMSLIB00005719924,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,5,0.28780497,0.333333333,5,0.404255319
1308,86,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,237.1847382,CCMSLIB00000846953,CCCCCC1=CC(O)=C(CCCC)C(O)=C1,6,0.218232833,0.096774194,6,0.590909091
1309,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CCMSLIB00000848033,CCCCCC1=CC2=CC(O)=CC(OC3=C(O)C=C(O)C=C3CCCCC)=C2C(=O)O1,7,0.313018112,0.538461538,7,0.422222222
1310,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CCMSLIB00000079520,CCCCCc1c(C(=O)O)c(O)cc2OC(=O)c3c(cc(OC)cc3Oc12)C(=O)CCCC,164,0.242942474,0.792270531,164,0.520833333
1311,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CCMSLIB00000080282,CCCCCc1c(C(=O)O)c(O)cc2OC(=O)c3cc(C(=O)CCCC)c(OC)cc3Oc12,177,0.253943495,0.855072464,177,0.489795918
1312,86,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,237.1847382,CCMSLIB00010000406,CCCCCC1C(O1)/C=C/C(=O)CCCCCCCC(=O)O,35,0.665995331,0.564516129,35,0.481481481
1313,61,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,401.2707214,CCMSLIB00009934306,CCCCCC1C(O1)C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO,20,0.104596975,0.126582278,20,0.282608696
1314,77,CCCCC1C(OC)=CC(=O)OC=1C,197.1167603,CCMSLIB00009931301,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)O,9,0.693922656,0.134328358,9,0.346153846
1315,86,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,237.1847382,CCMSLIB00009931892,CCCCCC1C(O1)CCCC/C=C\CCCCCCC(=O)O,41,0.535554958,0.661290323,41,0.413793103
1316,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CCMSLIB00010011101,CCCCCCC(NC(C(O)=O)CCC(N)=O)=O,1,0.123110093,0.333333333,1,0.52173913
1317,87,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,259.1661377,CCMSLIB00010011101,CCCCCCC(NC(C(O)=O)CCC(N)=O)=O,1,0.122976996,0.25,1,0.52173913
1318,61,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,401.2707214,CCMSLIB00009963022,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,3,0.02607383,0.018987342,3,0.291666667
1319,62,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,423.25177,CCMSLIB00009986878,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,1,0.023717914,0.2,1,0.311111111
1320,20,[H][C@@]12[C@@](O)(C)CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,407.2545776,CCMSLIB00009929195,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,1,0.000243422,0.166666667,1,0.380952381
1321,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00003139025,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,0,0,0,0,0.311111111
1322,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00003139048,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,0,0,0,0,0.311111111
1323,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009986881,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,0,0,0,0,0.311111111
1324,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009984150,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1,0.050466057,0.2,1,0.291666667
1325,32,OC1=CC(O)=C(C2=O)C(CC(O[C@H](CCCCC2)C)=O)=C1,293.1387329,CCMSLIB00004688495,CCCCCCCCCC/C(=C\CC(=O)O)/C(=O)O,7,0.07241988,0.098591549,7,0.481481481
1326,32,OC1=CC(O)=C(C2=O)C(CC(O[C@H](CCCCC2)C)=O)=C1,293.1387329,CCMSLIB00004688494,CCCCCCCCCC/C(=C\CC(=O)O)/C(=O)O,7,0.068501403,0.098591549,7,0.481481481
1327,17,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,399.177887,CCMSLIB00000848872,CCCCCCCCCC[C@H](C(O)=O)[C@@](O)(CCC(=O)OC)C(O)=O,6,0.070406123,0.15,6,0.472222222
1328,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CCMSLIB00009934332,CCCCCCCCCC1=CC(=O)C2=CC=CC=C2N1O,24,0.033922979,0.279069767,24,0.615384615
1329,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CCMSLIB00009965133,CCCCCCCCCCC(C)C(=O)O,20,0.061431236,0.23255814,20,0.619047619
1330,46,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,479.2737122,CCMSLIB00009930017,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,1,0.471488088,0.166666667,1,0.245283019
1331,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009985305,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)O,1,0.042026795,0.2,1,0.24
1332,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009985274,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)O,1,0.042026795,0.2,1,0.232142857
1333,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009929459,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(CO)O)O,1,0.009657694,0.2,1,0.24
1334,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009987049,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1,0.037081085,0.2,1,0.25
1335,62,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,423.25177,CCMSLIB00009987044,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1,0.020679696,0.2,1,0.276595745
1336,25,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,392.2315979,CCMSLIB00009992834,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC ,6,0.049528267,0.095238095,6,0.340909091
1337,23,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC(C/C=C(C)/C)=CC=C32,392.2313232,CCMSLIB00009992834,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC ,5,0.014115248,0.089285714,5,0.311111111
1338,19,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,389.2433472,CCMSLIB00010103974,CCCCN(C(=O)c1cc(OC)c(OC)c(OC)c1)C1=CC2CCC(C1)N2C,1,0.259983271,0.2,1,0.43902439
1339,19,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,389.2433472,CCMSLIB00010115308,CCCCN(C(=O)c1cc(OC)c(OC)c(OC)c1)C1=CC2CCC(C1)N2C,1,0.04558067,0.2,1,0.43902439
1340,82,CCC(CC1C(OC)=CC(=O)OC=1C)O,235.0932159,CCMSLIB00009946346,CCCCNS(=O)(=O)C1=CC=CC=C1,1,0.931762934,0.5,1,0.611111111
1341,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CCMSLIB00009946346,CCCCNS(=O)(=O)C1=CC=CC=C1,1,0.93169117,0.333333333,1,0.611111111
1342,80,CCCCC1C(OC)=CC(=O)OC=1CO,235.0920563,CCMSLIB00009946346,CCCCNS(=O)(=O)C1=CC=CC=C1,1,0.931599379,0.5,1,0.611111111
1343,83,CCCC(C1C(OC)=CC(=O)OC=1C)O,213.1116333,CCMSLIB00009964373,CCCCNS(=O)(=O)C1=CC=CC=C1,5,0.400410922,0.071428571,5,0.611111111
1344,79,CCCCC1C(OC)=CC(=O)OC=1CO,213.1111908,CCMSLIB00009964373,CCCCNS(=O)(=O)C1=CC=CC=C1,5,0.253826223,0.0625,5,0.611111111
1345,82,CCC(CC1C(OC)=CC(=O)OC=1C)O,235.0932159,CCMSLIB00009992508,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,1,0.144171163,0.5,1,0.590909091
1346,77,CCCCC1C(OC)=CC(=O)OC=1C,197.1167603,CCMSLIB00009946005,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,15,0.447543508,0.223880597,15,0.52173913
1347,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CCMSLIB00010105677,CCCCOc1ccc(C=C2Oc3ccc(C(=O)OC)cc3C2=O)cc1OCC,1,0.352838993,0.083333333,1,0.395348837
1348,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CCMSLIB00010117016,CCCCOc1ccc(C=C2Oc3ccc(C(=O)OC)cc3C2=O)cc1OCC,2,0.266731614,0.166666667,2,0.395348837
1349,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010113983,CCCN=C(O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2C)c2ccccc12,1,0.001027536,0.142857143,1,0.615384615
1350,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010125307,CCCN=C(O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2C)c2ccccc12,0,0,0,0,0.615384615
1351,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010110817,CCCN=C(O)c1cc(=O)n(CC(O)=Nc2ccc(C)c(F)c2)c2ccccc12,0,0,0,0,0.340425532
1352,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010122154,CCCN=C(O)c1cc(=O)n(CC(O)=Nc2ccc(C)c(F)c2)c2ccccc12,0,0,0,0,0.340425532
1353,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00010113053,CCCN=C(O)c1cc(=O)n(CC(O)=Nc2ccccc2)c2ccccc12,1,0.373874038,0.041666667,1,0.473684211
1354,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00010124375,CCCN=C(O)c1cc(=O)n(CC(O)=Nc2ccccc2)c2ccccc12,1,0.171476603,0.041666667,1,0.473684211
1355,65,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,327.1458435,CCMSLIB00010112631,CCCOc1ccc(NCCC(=O)c2ccc3c(c2)OCO3)cc1,4,0.023265409,0.043010753,4,0.612903226
1356,65,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,327.1458435,CCMSLIB00010123956,CCCOc1ccc(NCCC(=O)c2ccc3c(c2)OCO3)cc1,7,0.021398955,0.075268817,7,0.612903226
1357,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010113857,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2)c2ccccc12,1,0.024785478,0.142857143,1,0.657894737
1358,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010125182,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2)c2ccccc12,1,0.008230863,0.142857143,1,0.657894737
1359,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010113410,CCN(CC)C(=O)c1cc(=O)n(CC(O)=Nc2cccc(F)c2)c2ccccc12,0,0,0,0,0.465116279
1360,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010124736,CCN(CC)C(=O)c1cc(=O)n(CC(O)=Nc2cccc(F)c2)c2ccccc12,0,0,0,0,0.465116279
1361,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010113420,CCN(CC)C(=O)c1cc(=O)n(CC(O)=Nc2ccccc2F)c2ccccc12,0,0,0,0,0.465116279
1362,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010124746,CCN(CC)C(=O)c1cc(=O)n(CC(O)=Nc2ccccc2F)c2ccccc12,0,0,0,0,0.465116279
1363,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CCMSLIB00000205249,CCN(CC)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O,1,0.052651178,0.015873016,1,0.342105263
1364,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CCMSLIB00000205253,CCN(CC)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O,1,0.002753145,0.015873016,1,0.342105263
1365,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CCMSLIB00000205257,CCN(CC)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O,0,0,0,0,0.342105263
1366,63,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,309.1341248,CCMSLIB00000086053,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23,2,0.000659255,0.021276596,2,0.666666667
1367,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00006680964,CCOC(=O)[C@H](CC1=CNC2=C1C=CC=C2)N,1,0.037787907,0.333333333,1,0.619047619
1368,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00006679472,CCOC(=O)[C@H](CC1=CNC2=C1C=CC=C2)N,1,0.015249673,0.333333333,1,0.619047619
1369,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00006684088,CCOC(=O)[C@H](CC1=CNC2=C1C=CC=C2)N,0,0,0,0,0.619047619
1370,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00006684410,CCOC(=O)[C@H](CC1=CNC2=C1C=CC=C2)N,0,0,0,0,0.619047619
1371,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00005723445,CCOC(=O)C(N)Cc1c[nH]c2ccccc12,1,0.02993858,0.333333333,1,0.619047619
1372,48,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,347.0539551,CCMSLIB00010110738,CCOC(=O)CCC(O)=NN=C(O)Cc1ccc(Cl)cc1,1,0.00047843,0.058823529,1,0.289473684
1373,48,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,347.0539551,CCMSLIB00010122078,CCOC(=O)CCC(O)=NN=C(O)Cc1ccc(Cl)cc1,0,0,0,0,0.289473684
1374,79,CCCCC1C(OC)=CC(=O)OC=1CO,213.1111908,CCMSLIB00009946030,CCOC(=O)CCCCCCCC(=O)OCC,30,0.587643219,0.375,30,0.55
1375,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CCMSLIB00009946030,CCOC(=O)CCCCCCCC(=O)OCC,28,0.515227002,0.411764706,28,0.55
1376,83,CCCC(C1C(OC)=CC(=O)OC=1C)O,213.1116333,CCMSLIB00009946030,CCOC(=O)CCCCCCCC(=O)OCC,24,0.392896516,0.342857143,24,0.55
1377,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00010109546,CCOC(=O)CN=C(O)c1ccc(OC)c([N+](=O)[O-])c1,2,0.048092218,0.054054054,2,0.371428571
1378,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00010120887,CCOC(=O)CN=C(O)c1ccc(OC)c([N+](=O)[O-])c1,2,0.03761088,0.054054054,2,0.371428571
1379,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00010109546,CCOC(=O)CN=C(O)c1ccc(OC)c([N+](=O)[O-])c1,2,0.009185289,0.083333333,2,0.371428571
1380,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00010120887,CCOC(=O)CN=C(O)c1ccc(OC)c([N+](=O)[O-])c1,1,0.006953493,0.041666667,1,0.371428571
1381,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005761950,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,1,0.055363256,0.028571429,1,0.333333333
1382,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005765548,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,1,0.005802661,0.028571429,1,0.333333333
1383,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005767068,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,2,0.00521481,0.057142857,2,0.333333333
1384,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005765980,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,1,0.003681095,0.028571429,1,0.333333333
1385,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005764408,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,1,0.003588207,0.028571429,1,0.333333333
1386,89,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1347961,CCMSLIB00005760118,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1,1,0.001168524,0.028571429,1,0.333333333
1387,64,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,331.1141663,CCMSLIB00010110113,CCOc1ccccc1C=NN=C(O)CNc1nnc(O)nc1O,1,0.944334984,0.25,1,0.307692308
1388,64,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,331.1141663,CCMSLIB00010121453,CCOc1ccccc1C=NN=C(O)CNc1nnc(O)nc1O,1,0.780728161,0.25,1,0.307692308
1389,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005730610,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1390,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005733816,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1391,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005734266,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1392,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005734499,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1393,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005734532,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1394,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005734555,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1395,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005734731,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1396,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005735078,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1397,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00005735747,CN(C)C(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC(N)=N,0,0,0,0,0.586206897
1398,63,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,309.1341248,CCMSLIB00009963253,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,9,0.064145548,0.095744681,9,0.625
1399,11,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OC=C2,325.0701904,CCMSLIB00000072237,CN1[C@H](C(O)=O)CSC1[C@H]2CS/C(N2)=C3C=CC=CC\3=O,6,0.047486775,0.214285714,6,0.457142857
1400,13,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,355.0809326,CCMSLIB00004715610,CN1C(=O)[C@@]2(CC3=CC=C[C@@H]([C@H]3N2C(=O)[C@@]1(CO)SC)O)SC,2,0.017767258,0.133333333,2,0.571428571
1401,38,O=C(CO)C1=CNC2=CC=CC=C21,198.0523376,CCMSLIB00010116229,Cn1c(=O)cc(O)c2ccccc21,1,0.067582048,1,1,0.75
1402,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00010104892,Cn1c(=O)cc(O)c2ccccc21,1,0.052111831,0.090909091,1,0.75
1403,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00010116227,Cn1c(=O)cc(O)c2ccccc21,1,0.050667994,0.090909091,1,0.75
1404,11,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OC=C2,325.0701904,CCMSLIB00005724305,CN1C(CSC1C2CSC(=N2)C3=CC=CC=C3O)C(=O)O,2,0.288216333,0.071428571,2,0.7
1405,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006672997,CN1C=CC2=C(C=CC=C21)C(=O)O,2,0.11173987,0.181818182,2,0.75
1406,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006672995,CN1C=CC2=C(C=CC=C21)C(=O)O,1,0.110778555,0.090909091,1,0.75
1407,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006672993,CN1C=CC2=C(C=CC=C21)C(=O)O,1,0.1106949,0.090909091,1,0.75
