Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,mps0,pp0,pair_similarity0,mps1,pp1,pair_similarity1,mps2,pp2,pair_similarity2,pair_similarity,mps,pp,mcs
3892,24,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC(C/C=C(C)/C)=CC=C32,414.2135315,CNP0050707,O=C(NC1COC2C1OCC2N3N=NN=C3C=4C=CC=C(OC)C4)C5CCCCC5,1.0,0.2,0.917771041,1.0,0.2,0.504237533,1.0,0.2,0.308077693,0.917771041,1.0,0.2,0.3
12596,80,CCCCC1C(OC)=CC(=O)OC=1CO,235.0920563,CNP0084919,O=C(O)CCC(NCC(N)C(=O)O)C(=O)O,1.0,0.5,0.515787661,1.0,0.5,0.3388035,0.0,0.0,0.0,0.515787661,1.0,0.5,0.5789473684210527
4921,40,O=C(O)C1=CNC2=CC=CC=C21,184.0383911,CNP0441214,O=C(Cl)C(C)(C)CO[NH+]([O-])O,1.0,0.125,0.825084448,1.0,0.125,0.574696064,0.0,0.0,0.0,0.825084448,1.0,0.125,0.5333333333333333
12603,80,CCCCC1C(OC)=CC(=O)OC=1CO,235.0920563,CNP0329877,OC(=NCCC1=CNC=2C=CC=CC21)SC,1.0,0.5,0.827934027,1.0,0.5,0.630724669,0.0,0.0,0.0,0.827934027,1.0,0.5,0.6
13123,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CNP0329877,OC(=NCCC1=CNC=2C=CC=CC21)SC,1.0,0.333333333,0.828015566,1.0,0.333333333,0.630786777,0.0,0.0,0.0,0.828015566,1.0,0.333333333,0.6
4420,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0374087,O=C1N(C(=O)C2(C=3NC=4C=CC=CC4C3CCN12)C)CC=5C=CC=CC5,1.0,0.166666667,0.963610113,1.0,0.166666667,0.48800528,1.0,0.166666667,0.441965193,0.963610113,1.0,0.166666667,0.6470588235294118
12102,76,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]3(O)C(O4)=O)=O)C([C@@]4(C)[C@H]5OC(C)=O)=C)(C)C5=C2C)C(C)(C)O1,523.194519,CNP0339596,O=C(OC1(C(=O)OC(=C)C1=O)C23OC(C(=CC)C)C(O2)(C)C4C=CC5CC(C(=O)O)CCC5C43C)C,1.0,0.052631579,0.000959743,4.0,0.210526316,0.014848753,2.0,0.105263158,0.010517712,0.014848753,4.0,0.210526316,0.5686274509803921
11083,70,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,285.1089783,CMNPD16142,[C@@H]1(O[C@@H](N2C=C(C(=O)NC2=O)C)C[C@@H]1O)COC(=O)C,2.0,0.5,0.568274329,2.0,0.5,0.369013194,1.0,0.25,0.005471801,0.568274329,2.0,0.5,0.68
8526,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0437937,O=C1N(O)C(C(=O)[NH+]([O-])C1CC(C)C)CC(C)C,1.0,0.333333333,0.890775383,1.0,0.333333333,0.467518628,0.0,0.0,0.0,0.890775383,1.0,0.333333333,0.5652173913043478
335,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0267559,O=C1NC(CO)CC2=CNC3=CC=CC(=C32)N(C)C1C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.079365079,0.307524959,0.307524959,5.0,0.079365079,0.35135135135135137
2899,13,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,355.0809326,CNP0143736,O=CC1=C(OC2=CC=3OCOC3C=C21)C=4C=CC(OC(=O)C)=CC4OC,1.0,0.066666667,0.421033651,3.0,0.2,0.044252549,7.0,0.466666667,0.478773526,0.478773526,7.0,0.466666667,0.6388888888888888
1367,6,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,405.0939636,CMNPD19677,c12c(c3c(c(c1)CO)C(C=C([C@@]4(O[C@@H]4C=C)C)O3)=O)C(=O)c(c(O)ccc5)c5C2=O,1.0,0.333333333,0.603663445,1.0,0.333333333,0.337002695,1.0,0.333333333,0.225360736,0.603663445,1.0,0.333333333,0.7368421052631579
3928,25,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,392.2315979,NPA020084,C[C@H]1C(=O)N/C(=C\C2=C(NC3=C2C=CC(=C3)CC=C(C)C)C(C)(C)C=C)/C(=O)N1,2.0,0.031746032,0.316121936,10.0,0.158730159,0.293784556,9.0,0.142857143,0.253622199,0.316121936,2.0,0.031746032,0.7222222222222222
5464,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CNP0385069,O=C(N1CCCC2=CC3CC(CN4CCCCC43)C21)CCC5=NN=C6C=CC(=NN65)OC,1.0,0.2,0.206987187,1.0,0.2,0.15095447,1.0,0.2,0.076871946,0.206987187,1.0,0.2,0.3333333333333333
4444,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0404149,O=C1C=C(OC=2C1=C(O)C=C(O)C2C(C3=CC=4C=C(OC)C=CC4NC3=O)CC(=O)N5CCN(C)CC5)C=6C=CC=CC6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022727273,0.007795929,0.007795929,1.0,0.022727273,0.4142857142857143
4448,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0316839,N#CC(OC1OC(COC2OC(COC(=O)C=CC3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O)C=4C=CC=CC4,1.0,0.022727273,0.63273555,1.0,0.022727273,0.499805629,4.0,0.090909091,0.340151086,0.63273555,1.0,0.022727273,0.49230769230769234
12139,76,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]3(O)C(O4)=O)=O)C([C@@]4(C)[C@H]5OC(C)=O)=C)(C)C5=C2C)C(C)(C)O1,523.194519,CNP0390005,O=C(NCC1=CC=C2OCOC2=C1)C(NC(=O)C3N4C(=O)C=5C=CC=CC5C4C=6NC=7C=CC=CC7C6C3)C,1.0,0.052631579,0.713214636,1.0,0.052631579,0.350822479,1.0,0.052631579,0.320623994,0.713214636,1.0,0.052631579,0.46551724137931033
2925,14,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,377.0646362,NPA018865,CC1=CC(=C(C(=C1)C(=O)O)C2=C(C3=C(C(=CC=C3)O)C(=O)C2=O)O)OC,0.0,0.0,0.0,2.0,0.333333333,0.021622714,2.0,0.333333333,0.012469216,0.021622714,2.0,0.333333333,0.6571428571428571
7028,52,COC1C=C2C(C(C3C(O)=C4C(OC5C4CCO5)=CC=3C2=O)=O)=C(OC)C=1,369.0978088,CNP0379845,O=C(OC)C1=CC=C(C=C1)C=C2OC3=CC(OCC(=O)OC)=CC=C3C2=O,2.0,0.041666667,0.424236806,14.0,0.291666667,0.487438131,12.0,0.25,0.246486666,0.487438131,14.0,0.291666667,0.3333333333333333
373,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0077052,FC(F)(F)C1=CC=C(C=C1)CN2CCC(C3=NC=4C=CC=CC4N3)C2,1.0,0.142857143,0.830594003,1.0,0.142857143,0.596426725,1.0,0.142857143,0.352395564,0.830594003,1.0,0.142857143,0.3170731707317073
8057,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CNP0090457,OC1C2=CC(OC)=CC=C2OCC1C3COC4=CC=C(OC5CCCCC5)C=C4C3O,4.0,0.307692308,0.437703698,6.0,0.461538462,0.370068809,2.0,0.153846154,0.141056724,0.437703698,4.0,0.307692308,0.375
4475,32,OC1=CC(O)=C(C2=O)C(CC(O[C@H](CCCCC2)C)=O)=C1,293.1387329,NPA010039,CC(C)C/C(=C(\C1=CC=C(C=C1)O)/C(=O)OC)/C(=O)OC,12.0,0.169014085,0.201626452,21.0,0.295774648,0.324776058,25.0,0.352112676,0.372737647,0.372737647,25.0,0.352112676,0.3870967741935484
10619,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CMNPD27675,OC(=O)\C=C\C(\C)=C\C=C\C(\C)=C\C(=C\C(O)=O)\C,19.0,0.358490566,0.317368035,19.0,0.358490566,0.341547344,16.0,0.301886792,0.217554201,0.341547344,19.0,0.358490566,0.08333333333333333
12668,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CNP0096328,O=C1OCC2C(=CCC2C1(C)CO)CO,9.0,0.132352941,0.435443837,17.0,0.25,0.432048024,24.0,0.352941176,0.471421859,0.471421859,24.0,0.352941176,0.631578947368421
388,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0446630,O=C(O)C1=CC=C(C=C1)NN=C2C(=O)N(N=C2C)CN3CCOCC3,1.0,0.142857143,0.955577254,1.0,0.142857143,0.51750344,1.0,0.142857143,0.370093077,0.955577254,1.0,0.142857143,0.4722222222222222
16260,94,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,639.1755371,CMNPD23469,c12c(OC(C(OC)=O)([C@H]3OC(=O)C[C@@H]3C)CC1=O)c(c4ccc(O)c(C(=O)C([C@@H]5OC(=O)C[C@@H]5C)C(C(OC)=O)O6)c46)ccc2O,6.0,0.162162162,0.411998062,7.0,0.189189189,0.337673936,5.0,0.135135135,0.306434411,0.411998062,6.0,0.162162162,0.7
4998,41,C[C@H](/C=C/[C@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@@]34C=C[C@@]5(OO4)C[C@@H](O)CC[C@]5(C)[C@@]3([H])CC[C@@]21C,429.3345947,CNP0088291,O=C(O)CC(CCCCCC=CC(O)CCCCC)CC1(C=2C=CC=CC2)CCCC1,20.0,0.11299435,0.368014022,30.0,0.169491525,0.450901028,29.0,0.163841808,0.325946768,0.450901028,30.0,0.169491525,0.5227272727272727
12167,77,CCCCC1C(OC)=CC(=O)OC=1C,197.1167603,CMNPD29100,C1=C(CC[C@@H](O)CC)OC(=O)C(C)=C1,6.0,0.089552239,0.442111316,24.0,0.358208955,0.597940966,21.0,0.313432836,0.425225858,0.597940966,24.0,0.358208955,0.75
5512,45,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,457.293396,NPA032630,C=C1CC[C@H]2[C@@](C)(CC[C@H]3C(C)(C)[C@@H](OC(C)=O)CC[C@]23C)[C@@H]1CC1=C(O)C=C(C)OC1=O,4.0,0.081632653,0.170888914,13.0,0.265306122,0.282666969,12.0,0.244897959,0.164459288,0.282666969,13.0,0.265306122,0.32075471698113206
8073,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CNP0425437,O=C1OC2=CC=CC(=C2C(O)=C1CC34C(=C(C(=O)C3(O)C(O)C(C)C)C)CCC4C)C,2.0,0.153846154,0.250595066,3.0,0.230769231,0.119687026,6.0,0.461538462,0.342724087,0.342724087,6.0,0.461538462,0.4772727272727273
16773,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CMNPD28550,c1cc(C(O)=C2C(=C(O)c3c(c(O)cc(C)c3)C2=O)C4=O)c4c(O)c1,1.0,0.333333333,0.725230753,1.0,0.333333333,0.725230753,0.0,0.0,0.0,0.725230753,1.0,0.333333333,0.65625
7566,57,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C(OC)OC)=O)O)C)C,443.2061462,NPA010461,CC1=CC(=C(C(=C1)C(=O)C2=C(C=CC(=C2C=O)O)CC=C(C)C)O)OCC(C(C)(C)O)O,3.0,0.2,0.216355273,5.0,0.333333333,0.182244547,5.0,0.333333333,0.258748829,0.258748829,5.0,0.333333333,0.41304347826086957
5520,45,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,457.293396,NPA007035,CC1=CC(=C(C(=O)O1)C/C=C(\C)/CC/C=C(\C)/CC[C@@H]2C(=C)CC[C@@H](C2(C)C)OC(=O)C)O,18.0,0.367346939,0.250323474,17.0,0.346938776,0.235419251,17.0,0.346938776,0.201568589,0.250323474,18.0,0.367346939,1.0
10129,66,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,349.1261292,CNP0289719,O=C1OC=2C=C3C(=CC2C(=C1)C=4OC=5C=CC(F)=CC5C4C)CCCC3,1.0,0.25,0.919111431,1.0,0.25,0.557684541,1.0,0.25,0.235558897,0.919111431,1.0,0.25,0.6875
2964,14,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,377.0646362,CNP0377649,O=C(OC1=CC=C2C(OC(=CC=3OC=CC3)C2=O)=C1)C4=CC=C5OCOC5=C4,1.0,0.166666667,0.928806305,2.0,0.333333333,0.536735281,2.0,0.333333333,0.294544823,0.928806305,1.0,0.166666667,0.631578947368421
12695,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CNP0312582,O=C1OC(C(=O)OC)(C)C(C)CC1=CC,11.0,0.161764706,0.714413537,18.0,0.264705882,0.611023902,19.0,0.279411765,0.237507072,0.714413537,11.0,0.161764706,0.5789473684210527
17308,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CNP0014630,O=C(NCC1OC(CC2=NOC(=C2)C=3N=CC=CC3)CCC1O)C4=NC=CN=C4,1.0,0.142857143,0.962346435,1.0,0.142857143,0.280832678,1.0,0.142857143,0.310508698,0.962346435,1.0,0.142857143,0.6
3997,25,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,392.2315979,CNP0326599,OCC1C(O)CC(NCCC(C)C)C1CC2=NC(=NC=C2)C=3C=CC=CC3,1.0,0.015873016,0.034375802,5.0,0.079365079,0.050906552,11.0,0.174603175,0.109155976,0.109155976,11.0,0.174603175,0.30434782608695654
3488,18,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,367.263916,NPA003091,CCC[C@@H]1C=C[C@@H]2CC(=CC[C@H]2[C@]1(C)/C=C(\C)/C=C/C=C/C=C/C(=O)O)C,15.0,0.081967213,0.541761724,26.0,0.142076503,0.556451214,23.0,0.12568306,0.334160346,0.556451214,26.0,0.142076503,0.35714285714285715
2978,15,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(=CCC2)C(=O)N/1)(C)C,348.1685181,NPA018361,CC(C)(C=C)C1=C(C2=CC=CC=C2N1)/C=C\3/C(=O)N4CCC=C4C(=O)N3,1.0,0.008695652,0.098648176,8.0,0.069565217,0.291589623,20.0,0.173913043,0.328029239,0.328029239,20.0,0.173913043,1.0
11682,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CNP0319635,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(=O)COC2=CC=CC(=C2)C(F)(F)F,18.0,0.086956522,0.39825286,28.0,0.1352657,0.441479304,20.0,0.096618357,0.098779059,0.441479304,28.0,0.1352657,0.36538461538461536
16295,94,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,639.1755371,NPA011600,CC1=CC(=C2C(=O)C[C@@](OC2=C1C3=C4C(=C(C=C3C)O)C(=C5C(=O)CC[C@@H]([C@]5(O4)C(=O)OC)O)O)([C@@H]6CCC(=O)O6)C(=O)OC)O,4.0,0.108108108,0.840120822,7.0,0.189189189,0.396887941,4.0,0.108108108,0.211197735,0.840120822,4.0,0.108108108,0.6721311475409836
7081,53,COC1C=C2C(C(C3C(O)=C4C(OC5C4CCO5)=CC=3C2=O)=O)=C(OC)C=1,391.078949,NPA029466,CCC1=CC(C(=O)OC)=C(C2=C(O)C3=C(C(=O)C2=O)C(O)=CC=C3)C(O)=C1,0.0,0.0,0.0,1.0,0.2,0.002008647,2.0,0.4,0.002526593,0.002526593,2.0,0.4,0.6666666666666666
3501,18,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,367.263916,CNP0344118,O=C(O)C(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C,30.0,0.163934426,0.498410004,29.0,0.158469945,0.360053038,27.0,0.147540984,0.309718461,0.498410004,30.0,0.163934426,0.2727272727272727
15794,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CNP0308191,OC1=CC=C(C(O)=C1)C2OC3=CC(O)=CC=C3C(C)(C)C2C=4C=C(O)C=C(O)C4,1.0,0.333333333,0.961947978,1.0,0.333333333,0.379943579,0.0,0.0,0.0,0.961947978,1.0,0.333333333,0.6944444444444444
6067,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CNP0187057,OC=1C=C(C=C(OC2=C(O)C=C(OC)C=C2C)C1O)C,2.0,0.046511628,0.33541175,19.0,0.441860465,0.377384077,18.0,0.418604651,0.346488051,0.377384077,19.0,0.441860465,0.75
4020,26,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,414.2138672,CNP0083745,O=C(NC1COC2C1OCC2NC3=NC=CC(=N3)C=4C=CC(=CC4)N(C)C)COC,1.0,0.25,0.785457969,1.0,0.25,0.31586495,0.0,0.0,0.0,0.785457969,1.0,0.25,0.30612244897959184
2485,11,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OC=C2,325.0701904,CNP0363021,OC12C3=CC=4OCOC4C=C3OC2C5=CC=6C=COC6C=C5OC1,1.0,0.035714286,0.388569325,2.0,0.071428571,0.514289193,3.0,0.107142857,0.353943471,0.514289193,2.0,0.071428571,0.6285714285714286
