,row ID,smiles,row m/z,match_id,match_smiles,pair_similarity,mps,pp,mps_pp,mcs
2023,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0419517,O=C1OC(C)(CO)CC=2C=C3C=C(OC)C=C(O)C3=C(O)C12,0.016081067,1,0.041666667,1,0.677419355
2024,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0421875,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(OC)C2)C1,0,0,0,0,0.677419355
2025,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0425533,O=C(O)C1=NC(C(=O)O)CC(C=CNC(C(=O)O)CC(=O)O)=C1,0.370988492,3,0.125,3,0.186046512
2026,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0426404,OC1=CC=C(C=C1O)C2OC3=CC(OC)=CC(O)=C3CC2O,0,0,0,0,0.677419355
2027,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0427745,O=C1OC(C)CC2CC3OC3C(=O)C=4C(O)=CC(O)=CC4C12,0.034696322,2,0.083333333,2,0.606060606
2028,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0427770,O=C1N2CC3C(=CC=CC3O)C2(SC)C(=O)N(C)C1SC,0.592146814,1,0.041666667,1,0.545454545
2029,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0428709,O=C1C=CC(=O)CCC(OC(=O)CC=2C=C(O)C=C(O)C12)C,0.024000861,1,0.041666667,1,0.59375
2030,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0073360,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C1CC(OC3OC)C,0.037979255,2,0.083333333,2,0.625
2031,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0073363,O=C1C=2C(O)=CC(OC)=CC2C=3OC(=CC3C1(O)COC)C,0.041108428,2,0.083333333,2,0.677419355
2032,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0079500,O=C(OC=1C(=O)C=2C(OC1C=3C=CC=CC3)=CC(O)=CC2OC)C,0.630396694,2,0.083333333,2,0.6875
2033,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0079659,O=C1OCC23OC3C4OC(=O)C5(C)C(O)C=CC(C2=C1)(C)C45,0.027452867,1,0.041666667,1,0.542857143
2034,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0411756,O=C(O)CC1=C(OC2=CC=3OCOC3C=C21)C4=CC=CC(OC)=C4,0.549030051,3,0.125,3,0.71875
2035,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0412633,O=C(O)CC1=C(OC2=CC=3OCOC3C=C21)C=4C=CC(OC)=CC4,0.652774869,2,0.083333333,2,0.666666667
2036,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0417357,O=C(OC1=CC=C2C(OC=C(OC=3C=CC=CC3OC)C2=O)=C1)C,0.614163995,1,0.041666667,1,0.6875
2037,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0417981,O=C1OC=2C=CC=CC2C(OC(=O)C3=CC=C(OC)C(OC)=C3)=C1,0.681225181,1,0.041666667,1,0.6875
2038,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0418264,O=C1OC(C(=C2OC3=CC=CC(OC)=C3C2=O)CO)C(C)C1,0.003650513,1,0.041666667,1,0.3
2039,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0462179,O=C(C=CC1=CC(OC)=C2OCOC2=C1)C3=CC=C4OCOC4=C3,0.690268517,1,0.041666667,1,0.30952381
2040,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0463521,O=C1OC2C=3C(O)=CC=C(O)C3CC(=CCC(O)C41OC24)C,0.036676588,2,0.083333333,2,0.709677419
2041,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0036936,O=C(OCC)C1=C(SC2=C1CCCC2)NC(=S)NC(=O)C,0.545977459,3,0.125,3,0.612903226
2042,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0041131,O=NN1NC(=O)CC1C2=CC=C(C=C2)C3N(N=O)NC(=O)C3,0.040018774,3,0.125,3,0.575757576
2043,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0052863,O=C1OC(C(OC)=C1)C(OC(=O)C)C2OC2C=3C=CC=CC3,0,0,0,0,0.625
2044,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0445737,O=C(O)CC1OC(C2=C(O)C=3C(O)=CC=CC3C(O)=C2C1)C,0.00209599,1,0.041666667,1,0.677419355
2045,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0445746,O=C(O)C1=CC=2C(=O)C=3C=CC=C(O)C3C(=O)C2C(O)=C1CCC,0.592146695,1,0.041666667,1,0.741935484
2046,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0431163,O=C(C1=C(O)C=C(OC)C=C1O)C2=C(O)C=C(OC)C=C2C,0,0,0,0,0.64516129
2047,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0432052,O=S(=O)(C)CC1=C(OC)C(OC)=C(OC)C=C1COC,0.1014481,4,0.166666667,4,0.6
2048,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0432479,O=C1OC(=CC(O)=C1)CC=2C=CC=C3OC(=CC(=O)C32)CC(=O)C,0.569455788,2,0.083333333,2,0.6875
2049,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0436058,O=C1OC(=CC(O)=C1CC=2C(O)=C(C=C(C2O)C)C(=O)C)C,0.074394517,1,0.041666667,1,0.59375
2050,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0436527,O=C1OCC2=CC3OC(=O)C4(C=CC(=O)C(C)(C34)C2(O)C1)C,0.014566977,1,0.041666667,1,0.514285714
2051,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0035605,O=C(OC=1C=CC(=CC1)C2=COC3=CC(O)=C(OC)C=C3C2=O)C,0.630396694,2,0.083333333,2,0.636363636
2052,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0365656,O=C1C(OC)=C(OC=2C=C3OCOC3=C(OC)C21)C=4C=CC=CC4,0.671009153,2,0.083333333,2,0.71875
2053,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0366521,OC1=CC=C2C(OCC(C3=CC=C(OC)C(O)=C3O)C2)=C1O,0,0,0,0,0.677419355
2054,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0367115,O=C(OC1=CC=C2C(OCC3C4=CC=5OCOC5C=C4OC23)=C1)C,0.630396694,2,0.083333333,2,0.75
2055,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0367224,O=C(O)C=1OC(=CC1)COC=2C=CC3=C(OC(=O)C4=C3CCC4)C2,0.624512707,2,0.083333333,2,0.666666667
2056,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0368966,O=C(N1CC=2C=3C=C(Cl)C=CC3NC2CC1)C4OCCC4,0,0,0,0,0.625
2057,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0370876,O=C(OC1=CC=C2C(OC=C(OC3=CC=C(OC)C=C3)C2=O)=C1)C,0.567730367,1,0.041666667,1,0.636363636
2058,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0371672,O=C(C1=C2OCOC3=CC(OC)=C(OC)C(C(O)=C1C)=C32)C,0.074620731,2,0.083333333,2,0.677419355
2059,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0372587,O=C(NC1=C(C(=O)C)C2C(C1)C2(C)C)C3=CN=C(Cl)C=C3,0,0,0,0,0.59375
2060,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0373397,O=C1OC=2C=C(OCC(=O)C)C=CC2C(=C1CC(=O)OC)C,0.069149696,5,0.208333333,5,0.59375
2061,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0239794,O=C(O)C1=CC(C=CC(=O)C=2C=CC=CC2O)=C3OCOCC3=C1,0.507614325,2,0.083333333,2,0.35
2062,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0240494,O=C1OC2=CC3=C(OC=C3C=C2C=C1)OCC(O)C(O)(C)C,0,0,0,0,0.625
2063,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0240982,O=C(OCC1=CC=C(O)C=C1)C=2C(OC)=CC=C(O)C2OC,0,0,0,0,0.64516129
2064,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0241898,O=C(OC)C1=CC=C(OC2=COC3=CC(OC)=CC=C3C2=O)C=C1,0.701605141,1,0.041666667,1,0.6875
2065,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0242163,O=C1C=C(OC)C(=O)C=2C(O)=C3C(=C(O)C12)CCC(O)(C)C3,0,0,0,0,0.575757576
2066,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0243128,O=C(OC=1C(OC)=CC(O)=C2C(=O)C3=CC=C(C=C3C(=O)C12)C)C,0.630396694,2,0.083333333,2,0.741935484
2067,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0244218,O=C1C=2C(O)=CC=CC2OC=3C1=C(OC)C=C4OC5OCCC5C43,0.638645232,1,0.041666667,1,1
2068,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0245398,O=C(O)COC1=CC=C2C(=O)C(OC2=C1)=CC=3C=CC=C(OC)C3,0.592146695,1,0.041666667,1,0.35
2069,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0247470,O=C1C2=CC(OC)=C(OC)C(OC)=C2OC=3OC=4C=CC=CC4C31,0.631028404,2,0.083333333,2,0.666666667
2070,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0229897,O=C1C2=CC=C(O)C(O)=C2OC=3C=4OC(C=CC4C=C(O)C13)(C)C,0.61419785,1,0.041666667,1,0.617647059
2071,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0231866,O=C1OC2=C(C=C1)C=CC=3OC(C)(C)C(OC(=O)C)C(O)C32,0.0046797,1,0.041666667,1,0.575757576
2072,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0231927,OC=1C=CC2=C(OC3=C(OC)C(OC)=C(OC)C=C32)C1OC,0,0,0,0,0.677419355
2073,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0232507,O=C1C=C(OC2=CC(OC)=CC(O)=C12)C3(O)C=CC(O)CC3,0.030516503,3,0.125,3,0.625
2074,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0235308,O=C1C=C(C(C(=O)C1(O)C)=C(O)C2=CC=C(OC)C=C2O)C,0.031086948,1,0.041666667,1,0.307692308
2075,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0238614,O=C(O)C1=C(O)C=C(C=2C(=O)C(=C(OC)C(=O)C12)C)C(C)C,0.025182261,2,0.083333333,2,0.59375
2076,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0355886,O=C(OC)C=1C=CC=C2OC3=CC(=CC(O)=C3C(=O)C21)CC(=O)C,0.645659806,3,0.125,3,0.636363636
2077,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0356026,O=C1C=C(OC(=O)CC=2C=C(O)C=C(O)C12)C=CCC(O)C,0.084321985,4,0.166666667,4,0.457142857
2078,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0360024,O=C1OC2=C(C=C1)C=C(OC)C(OC)=C2C(O)C(=O)C(=C)C,0.034910582,1,0.041666667,1,0.59375
2079,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0361030,O=C(C1=CC=C(O)C(OC)=C1)C2=C(O)C=C(OC)C=C2OC,0,0,0,0,0.64516129
2080,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0361333,O=C(OC)COC1=CC=C2C(OC=C(OC=3C=CC=CC3)C2=O)=C1,0.476877276,5,0.208333333,5,0.6875
2081,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0362021,O=C1C(=COC2=C(OC)C(OC)=CC=C12)C=3C=CC=4OCOC4C3,0.671009153,2,0.083333333,2,0.666666667
2082,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0362416,O=C1C(=COC2=C(O)C(O)=CC=C12)C=3C=CC=4OCCCOC4C3,0.592146695,1,0.041666667,1,0.71875
2083,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0363418,O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC=4OCCCOC4C3,0.600416936,2,0.083333333,2,0.71875
2084,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0364038,O=C(O)C(OC=1C=C(O)C=2C(=O)C=C(OC2C1)C=3C=CC=CC3)C,0.704125028,2,0.083333333,2,0.6875
2085,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0364463,O=C1C=2C(O)=CC(O)=CC2OC(=C1C=3C=CC=4OCCOC4C3)C,0.713875979,2,0.083333333,2,0.774193548
2086,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0213251,OC1=CC=C2C(OCC(O)(CC3=CC=C(O)C(O)=C3)C2O)=C1,0.023717815,1,0.041666667,1,0.677419355
2087,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0219165,O=C(OC)C12OC3=CC(=CC(O)=C3C(=O)C2CC=CC1O)C,0.013998454,2,0.083333333,2,0.625
2088,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0219223,O=C(C1=C(O)C=C(OC)C=C1O)C(O)CC2=CC=C(O)C=C2,0,0,0,0,0.64516129
2089,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0219406,O=C(O)C(C=1C=CC=CC1)=C(O)C(O)=C(C(=O)O)C=2C=CC=CC2,0.499701738,1,0.041666667,1,0.23255814
2090,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0338322,O=C1C=C(OC2=CC(OC)=CC=C12)C=3C=C4OCOC4=CC3OC,0.671009153,2,0.083333333,2,0.71875
2091,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0340957,O=C1C2=C(O)C=C(OC)C(OC)=C2C(=O)C(=C1C)CC(=O)C,0.054898621,2,0.083333333,2,0.64516129
2092,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0343874,O=CC1=CC(OC)=C2OC(C=3C=CC=4OCOC4C3)=C(C2=C1)CO,0.624512707,2,0.083333333,2,0.71875
2093,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0347889,O=C1C(O)=C(OC)C(=O)C=2C=C3C(=C(O)C12)C(OC(C)C3)C,0.014382018,1,0.041666667,1,0.677419355
2094,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0348979,O=C1C(=O)C=2C(O)=C3C(=CC2C(O)=C1OC)CC(OC3C)C,0.061549721,2,0.083333333,2,0.677419355
2095,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0349060,O=C1C=C(OC)C2(OC=3C=C(OC)C=C(O)C3C2=O)C(C)C1,0,0,0,0,0.625
2096,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0350373,O=C1OC2=C(OC)C(OC)=CC=C2C3OC=4C=CC=CC4C(=O)C13,0.713850126,2,0.083333333,2,0.774193548
2097,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0350660,O=C1OC=2C(O)=C3OC(CC3=CC2C=C1)C(OC(=O)C)(C)C,0.0137704,2,0.083333333,2,0.575757576
2098,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0353660,O=C(O)C(=CCCC1=CC(OC1=O)C2=CC(O)=CC=C2O)C,0.032116704,2,0.083333333,2,0.457142857
2099,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0354718,OC=1C=C(C=2OC3=C(O)C(=CC(OC)=C3OC2C1OC)C)C,0.002314779,1,0.041666667,1,0.625
2100,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0355136,O=C1C=2C(OC=3C1=C(O)C=C4OC5OCCC5C43)=CC=CC2OC,0.631028404,2,0.083333333,2,0.931034483
2101,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0355343,O=C1OC2=CC=3OC=C(OCC(O)C(O)(C)C)C3C=C2C=C1,0.038874455,1,0.041666667,1,0.625
2102,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0355532,O=CC1=CCCC(C(=O)O)(CC(=O)C2=CC(O)=CC=C2O)C1,0.014201903,1,0.041666667,1,0.5
2103,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0355538,O=CC(=C)C1CCC(C(=O)O)C1C(=O)C2=CC(O)=CC=C2O,0,0,0,0,0.545454545
2104,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0223044,O=C1C(=COC2=CC(O)=C(C(=O)C)C(O)=C12)C=3C=CC(OC)=CC3,0.592146695,1,0.041666667,1,0.636363636
2105,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0228938,O=C(OC1=CC=C(C=C1)C(=O)C=2OC=3C=C(OC)C(O)=CC3C2)C,0.614163995,1,0.041666667,1,0.636363636
2106,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0229273,O=C1OC2=C(C=C1)C=CC=3OC(C(O)C32)C(OC(=O)C)(C)C,0.00576635,1,0.041666667,1,0.575757576
2107,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0257054,O=C1C=C(OC)C(=O)C=2C(O)=C3C(=CC12)CC(O)C(O)(C)C3,0.053302854,3,0.125,3,0.625
2108,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0258893,O=C1C(=COC=2C=C3OCOC3=C(OC)C21)C=4C=CC(OC)=CC4,0.671009153,2,0.083333333,2,0.71875
2109,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0259099,OC1=CC2=C(OC=3C(OC)=CC=C(OC)C32)C(OC)=C1OC,0.017204738,2,0.083333333,2,0.677419355
2110,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0260531,O=C1OC(C)CCC(=O)CC2OC3=CC(O)=CC(=C3C2=O)C1,0.121619638,2,0.083333333,2,0.625
2111,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0262278,O=C(OC1C(=O)OCC1OC(=O)C=2C=CC=CC2)C=3C=CC=CC3,0.666056156,1,0.041666667,1,0.6875
2112,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0264133,O=C(OC)C1=CC=C2OC(=CC3=CC=C(O)C(OC)=C3)C(=O)C2=C1,0.516560944,2,0.083333333,2,0.35
2113,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0311291,O=C1OC2=C(C=C1)C(OC)=CC(OC)=C2C(=O)C(=O)C(C)C,0.00295894,1,0.041666667,1,0.64516129
2114,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0312135,O=C(C1=C(O)C=C(OC)C=C1O)C=2C(OC)=CC(O)=CC2C,0,0,0,0,0.7
2115,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0314121,O=C(OC(C)CC=1C(=O)C=2C=CC=C(OC)C2C(=O)C1O)C,0.018886432,3,0.125,3,0.59375
2116,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0316001,O=C(O)CC1OC(C)C2C(=O)C=3C(O)=CC=CC3C(=O)C2C1,0.002291701,1,0.041666667,1,0.733333333
2117,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0316077,O=C(OCC=C)COC=1C=C(O)C=2C(=O)C=3C=CC=CC3OC2C1,0.667336583,1,0.041666667,1,0.8
2118,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CNP0317013,O=C1C=2C=CC=C(OC)C2C(=O)C3=CC=4OCCOC4C(OC)=C13,0.713875979,2,0.083333333,2,0.71875
