,Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,mps,pair_similarity,pp,mps_pp,tanimoto,mcs
2536,4944,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528396,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2537,4945,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528487,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2538,4946,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528498,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2539,4947,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528514,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2540,4948,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528524,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2541,4949,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528533,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2542,4950,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528537,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2543,4951,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528542,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2544,4952,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528578,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2545,4953,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528589,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2546,4954,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528599,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2547,4955,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528609,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2548,4956,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528617,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2549,4957,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006528623,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.410714286,0.6666666666666666
2550,1595,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00009992237,O=C1C(OC)=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,0,0.0,0.0,0,0.101694915,0.4444444444444444
2551,1748,42,C[C@H](/C=C/[C@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@@]34C=C[C@@]5(OO4)C[C@@H](O)CC[C@]5(C)[C@@]3([H])CC[C@@]21C,451.3167419,CCMSLIB00004713696,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.994550545,0.5,2,0.094117647,0.5526315789473685
2552,1743,42,C[C@H](/C=C/[C@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@@]34C=C[C@@]5(OO4)C[C@@H](O)CC[C@]5(C)[C@@]3([H])CC[C@@]21C,451.3167419,CCMSLIB00009985868,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.991289258,0.25,1,0.094117647,0.5526315789473685
2553,2614,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00000539115,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.939352889,0.333333333,2,0.192982456,0.7307692307692307
2554,2657,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00005489572,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.925550818,0.166666667,1,0.192982456,0.7307692307692307
2555,1815,43,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,415.2817688,CCMSLIB00009972376,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,34,0.814166324,0.723404255,34,0.137931034,0.30952380952380953
2556,2353,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006410155,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.772845322,0.041666667,2,0.25,0.7333333333333333
2557,2354,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006410179,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.772783987,0.041666667,2,0.25,0.7333333333333333
2558,2316,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409263,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772709668,0.020833333,1,0.25,0.7333333333333333
2559,2320,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409351,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772709668,0.020833333,1,0.25,0.7333333333333333
2560,2352,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006410131,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772709668,0.020833333,1,0.25,0.7333333333333333
2561,2358,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006410367,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772709668,0.020833333,1,0.25,0.7333333333333333
2562,2321,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409373,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.77266993,0.041666667,2,0.25,0.7333333333333333
2563,2317,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409285,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.772626524,0.041666667,2,0.25,0.7333333333333333
2564,1990,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374090,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772576869,0.020833333,1,0.25,0.7333333333333333
2565,1952,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373796,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772542834,0.020833333,1,0.25,0.7333333333333333
2566,1970,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373932,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772506535,0.020833333,1,0.25,0.7333333333333333
2567,1971,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373940,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772471368,0.020833333,1,0.25,0.7333333333333333
2568,1979,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374002,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772447586,0.020833333,1,0.25,0.7333333333333333
2569,1956,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373826,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772276819,0.020833333,1,0.25,0.7333333333333333
2570,1981,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374018,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772274792,0.020833333,1,0.25,0.7333333333333333
2571,1964,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373887,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772263527,0.020833333,1,0.25,0.7333333333333333
2572,2319,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409329,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772250712,0.020833333,1,0.25,0.7333333333333333
2573,1974,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373963,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77223295,0.020833333,1,0.25,0.7333333333333333
2574,2318,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409307,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,2,0.772206663,0.041666667,2,0.25,0.7333333333333333
2575,1969,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373924,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772175252,0.020833333,1,0.25,0.7333333333333333
2576,1959,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373848,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772159398,0.020833333,1,0.25,0.7333333333333333
2577,1954,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373811,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77215898,0.020833333,1,0.25,0.7333333333333333
2578,1980,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374010,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772130191,0.020833333,1,0.25,0.7333333333333333
2579,1945,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373740,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.772088408,0.020833333,1,0.25,0.7333333333333333
2580,1984,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374042,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77207166,0.020833333,1,0.25,0.7333333333333333
2581,1958,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373841,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771982372,0.020833333,1,0.25,0.7333333333333333
2582,2356,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006410225,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,4,0.771911065,0.083333333,4,0.25,0.7333333333333333
2583,2322,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409395,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771903753,0.020833333,1,0.25,0.7333333333333333
2584,1946,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373748,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771877706,0.020833333,1,0.25,0.7333333333333333
2585,1949,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373772,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771862984,0.020833333,1,0.25,0.7333333333333333
2586,1985,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374050,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771856248,0.020833333,1,0.25,0.7333333333333333
2587,1976,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373979,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771781623,0.020833333,1,0.25,0.7333333333333333
2588,1955,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373819,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771701038,0.020833333,1,0.25,0.7333333333333333
2589,1960,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373856,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771650553,0.020833333,1,0.25,0.7333333333333333
2590,1942,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373717,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771649539,0.020833333,1,0.25,0.7333333333333333
2591,1944,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373733,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771626532,0.020833333,1,0.25,0.7333333333333333
2592,1968,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373917,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771601319,0.020833333,1,0.25,0.7333333333333333
2593,2022,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374334,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771594346,0.020833333,1,0.25,0.7333333333333333
2594,1948,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373764,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771570086,0.020833333,1,0.25,0.7333333333333333
2595,1957,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373833,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771568239,0.020833333,1,0.25,0.7333333333333333
2596,1966,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373903,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771558225,0.020833333,1,0.25,0.7333333333333333
2597,1965,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373895,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771553338,0.020833333,1,0.25,0.7333333333333333
2598,2323,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006409417,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771547556,0.020833333,1,0.25,0.7333333333333333
2599,1987,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374066,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771543324,0.020833333,1,0.25,0.7333333333333333
2600,1963,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373879,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771477938,0.020833333,1,0.25,0.7333333333333333
2601,1975,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373971,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771458328,0.020833333,1,0.25,0.7333333333333333
2602,1951,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373788,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771431267,0.020833333,1,0.25,0.7333333333333333
2603,1947,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373756,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77130264,0.020833333,1,0.25,0.7333333333333333
2604,2029,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374388,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771289468,0.020833333,1,0.25,0.7333333333333333
2605,1973,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373956,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771208346,0.020833333,1,0.25,0.7333333333333333
2606,1978,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373995,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771196663,0.020833333,1,0.25,0.7333333333333333
2607,1961,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373864,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.771048129,0.020833333,1,0.25,0.7333333333333333
2608,1982,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374026,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770893872,0.020833333,1,0.25,0.7333333333333333
2609,1953,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373804,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770860612,0.020833333,1,0.25,0.7333333333333333
2610,1940,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373703,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770779669,0.020833333,1,0.25,0.7333333333333333
2611,2031,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374403,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770775557,0.020833333,1,0.25,0.7333333333333333
2612,1988,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374074,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770766854,0.020833333,1,0.25,0.7333333333333333
2613,1950,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373780,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770649135,0.020833333,1,0.25,0.7333333333333333
2614,1977,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373987,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77059859,0.020833333,1,0.25,0.7333333333333333
2615,1967,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373910,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770524681,0.020833333,1,0.25,0.7333333333333333
2616,1972,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373948,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.770390451,0.020833333,1,0.25,0.7333333333333333
2617,2027,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374373,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77033186,0.020833333,1,0.25,0.7333333333333333
2618,1995,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374128,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77031076,0.020833333,1,0.25,0.7333333333333333
2619,1983,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374034,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77012229,0.020833333,1,0.25,0.7333333333333333
2620,1962,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373871,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.77007544,0.020833333,1,0.25,0.7333333333333333
2621,1989,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374082,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769986331,0.020833333,1,0.25,0.7333333333333333
2622,1996,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374135,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769975722,0.020833333,1,0.25,0.7333333333333333
2623,1941,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373710,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769694924,0.020833333,1,0.25,0.7333333333333333
2624,1994,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374120,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769413471,0.020833333,1,0.25,0.7333333333333333
2625,1986,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374058,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769253433,0.020833333,1,0.25,0.7333333333333333
2626,1943,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006373725,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769215524,0.020833333,1,0.25,0.7333333333333333
2627,2000,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374165,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769177616,0.020833333,1,0.25,0.7333333333333333
2628,2032,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CCMSLIB00006374411,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,1,0.769161999,0.020833333,1,0.25,0.7333333333333333
